external_id,subject,strand,topic,essential_question_type,variant_type,exam_type,year_level,difficulty,marks,time_limit_seconds,answer_format,question_text,option_a,option_b,option_c,option_d,option_e,option_asset_refs_json,option_explanations_json,correct_answer,worked_solution,short_explanation,stimulus_id,stimulus_title,stimulus_type,stimulus_text,stimulus_asset_refs,question_asset_refs,solution_asset_refs,input_method,display_mode,answer_validation_json,rubric_json,skill_tags,concept_tags,tags,source_name,source_paper,source_section,source_question_number,license_notes,asset_generation_prompt,asset_alt_text,status
mr3-017,Mathematical Reasoning,Problem Solving,Problem Solving Strategies,Systematic counting,,Selective,6,4,1,70,single_choice,"In a counting game, the students in Mrs Kanaan's class count aloud from 1 to 60. They clap on every multiple of 3 - except that if the number is also a multiple of 5, nobody claps.

How many times does the class clap?",16,20,24,28,32,,"{""A"":""Correct: there are 20 multiples of 3 up to 60, and the 4 that are also multiples of 5 (15, 30, 45, 60) are removed, leaving 16 claps."",""B"":""20 counts every multiple of 3 but forgets to remove the multiples of 15."",""C"":""24 wrongly ADDS the 4 excluded numbers instead of subtracting them."",""D"":""28 counts multiples of 3 or 5 together (20 + 12 − 4), which is not the rule of the game."",""E"":""32 adds all multiples of 3 (20) and all multiples of 5 (12) with no exclusion at all.""}",A,"Multiples of 3 from 1 to 60: 60 ÷ 3 = 20 numbers. A clap is skipped when the number is also a multiple of 5, which means a multiple of 15: these are 15, 30, 45 and 60, so 4 numbers. The class claps 20 − 4 = 16 times. So the correct answer is A 16.","20 multiples of 3, minus the 4 multiples of 15, gives 16 claps.",,,,,,,,options,standard,,,"counting-multiples,exclusion-reasoning","multiples,common-multiples","class-game,no-calculator",ai-generated-pilot-20260707,,,,Original AI-generated content modelled on the style of NSW Selective practice papers; no text copied or paraphrased from any published material.,,,draft
mr3-018,Mathematical Reasoning,Problem Solving,Problem Solving Strategies,Working backwards,,Selective,6,3,1,70,single_choice,"Mr Reid baked a batch of muffins for the school canteen.

- Before recess he sold half of them.
- At recess he sold another 12.
- At lunchtime he sold half of the muffins that were left.

After lunch, exactly 15 muffins remained. How many muffins did Mr Reid bake?",42,54,84,96,108,,"{""A"":""42 undoes the lunch halving and the recess 12 (15 × 2 + 12) but forgets to undo the morning halving."",""B"":""54 adds the 12 first and then doubles once ((15 + 12) × 2); the steps must be undone in reverse order."",""C"":""Correct: undo lunch (15 × 2 = 30), undo recess (30 + 12 = 42), then undo the morning half (42 × 2 = 84)."",""D"":""96 doubles correctly to 84 but then adds the 12 a second time."",""E"":""108 doubles twice around the 12 in the wrong order: (15 + 12) × 2 × 2.""}",C,"Work backwards. After lunch 15 remained, and lunchtime sold half of what was there, so before lunch there were 15 × 2 = 30. Before the recess sale of 12 there were 30 + 12 = 42. The morning sale was half the whole batch, so he baked 42 × 2 = 84. Check forwards: 84 → 42 → 30 → 15. So the correct answer is C 84.","Undo each step in reverse: 15 × 2 = 30, + 12 = 42, × 2 = 84 muffins.",,,,,,,,options,standard,,,"working-backwards,inverse-operations","reverse-steps,halving-doubling","canteen,multi-step",ai-generated-pilot-20260707,,,,Original AI-generated content modelled on the style of NSW Selective practice papers; no text copied or paraphrased from any published material.,,,draft
mr3-019,Mathematical Reasoning,Problem Solving,Problem Solving Strategies,Multi-step word problems,Excess and shortage,Selective,6,5,1,70,single_choice,"Carys is handing out raffle tickets to the members of her book club.

- If she gives each member 4 tickets, she will have 7 tickets left over.
- If she gives each member 5 tickets, she will be 6 tickets short.

How many raffle tickets does Carys have?",13,46,52,59,65,,"{""A"":""13 is the number of MEMBERS in the book club, not the number of tickets."",""B"":""46 subtracts the shortage from the 4-each plan (52 − 6) instead of comparing the two plans properly."",""C"":""52 is 4 tickets each with nothing left over; it ignores the 7 spare tickets."",""D"":""Correct: giving 1 extra ticket each uses up the 7 spare plus 6 more, so there are 7 + 6 = 13 members and 4 × 13 + 7 = 59 tickets."",""E"":""65 is 5 × 13, the number of tickets NEEDED for the second plan, not the number she actually has.""}",D,"Moving from 4 tickets each to 5 tickets each needs 1 more ticket per member. That change swallows the 7 leftover tickets and still needs 6 more, so it takes 7 + 6 = 13 extra tickets - meaning there are 13 members. Carys has 4 × 13 + 7 = 59 tickets. Check: 5 × 13 = 65, and 65 − 59 = 6 short, exactly as stated. So the correct answer is D 59.","Extra needed per plan = 7 + 6 = 13 members, so tickets = 4 × 13 + 7 = 59.",,,,,,,,options,standard,,,"excess-shortage,logical-modelling","difference-reasoning,sharing","book-club,multi-step",ai-generated-pilot-20260707,,,,Original AI-generated content modelled on the style of NSW Selective practice papers; no text copied or paraphrased from any published material.,,,draft
mr3-020,Mathematical Reasoning,Problem Solving,Problem Solving Strategies,Multi-step word problems,Age relationship problem,Selective,6,5,1,70,single_choice,"Xavier is exactly 4 times as old as his cousin Bao.

In 10 years' time, Xavier will be exactly twice as old as Bao.

How old is Bao now?",4,5,10,15,20,,"{""A"":""4 is the multiplier in \""4 times as old\"", not Bao's age."",""B"":""Correct: if Bao is 5, Xavier is 20; in 10 years they are 15 and 30, and 30 = 2 × 15."",""C"":""10 copies the number of years; testing it gives 40 and 10 now, but in 10 years 50 is not twice 20."",""D"":""15 is Bao's age IN 10 YEARS, not his age now."",""E"":""20 is Xavier's current age, not Bao's.""}",B,"Let Bao's age be one part, so Xavier's age is 4 parts. In 10 years Xavier is twice Bao: 4 parts + 10 = 2 × (1 part + 10), so 4 parts + 10 = 2 parts + 20, giving 2 parts = 10 and 1 part = 5. So Bao is 5 now and Xavier is 20. Check: in 10 years they are 15 and 30, and 30 is exactly twice 15. So the correct answer is B 5.",4b + 10 = 2 × (b + 10) gives b = 5; check: 30 = 2 × 15.,,,,,,,,options,standard,,,"age-problems,algebraic-modelling","linear-relationship,future-ages","multi-step,no-calculator",ai-generated-pilot-20260707,,,,Original AI-generated content modelled on the style of NSW Selective practice papers; no text copied or paraphrased from any published material.,,,draft
mr4-001,Mathematical Reasoning,Geometry,Symmetry & Transformations,Transformations,,Selective,6,2,1,70,single_choice,"Sadia draws a triangle on a grid with corners at P (1, 1), Q (1, 4) and R (3, 1). She slides the whole triangle 4 units to the right and 2 units up. What are the coordinates of the image of corner R after the slide?","(7, 3)","(5, 3)","(7, 1)","(3, 3)","(7, -1)",,"{""A"":""Correct: sliding 4 right adds 4 to the x-coordinate (3 + 4 = 7) and 2 up adds 2 to the y-coordinate (1 + 2 = 3), giving (7, 3)."",""B"":""This slides R only 2 to the right instead of 4."",""C"":""This moves R right but forgets the 2 up."",""D"":""This moves R up 2 but forgets the 4 right."",""E"":""This slides R down 2 instead of up 2.""}",A,"A slide (translation) moves every point the same way. Right 4 means add 4 to the x-coordinate; up 2 means add 2 to the y-coordinate. For R (3, 1): 3 + 4 = 7 and 1 + 2 = 3. So the correct answer is A (7, 3).","Translate R (3,1) right 4 and up 2 to get (7,3).",,,,,,asset://pending/mr4-triangle-translate.png,,options,standard,,,"translations,coordinate-grid","transformations,slide","no-calculator,grid",ai-generated-pilot-20260707,,,,Original AI-generated content modelled on the style of NSW Selective practice papers; no text copied or paraphrased from any published material.,"Flat vector, black outline, no shadows. A square coordinate grid from 0 to 8 on both axes with light grey gridlines and labelled axes. Draw one right triangle with black outline (no fill) with vertices marked and labelled P at (1,1), Q at (1,4) and R at (3,1). Show a dashed arrow pointing from the triangle to the right and up to suggest the slide, but do not draw the image triangle.","A coordinate grid numbered 0 to 8 on both axes. A right-angled triangle has corners labelled P at (1, 1), Q at (1, 4) and R at (3, 1). The right angle is at P. A dashed arrow points up and to the right, indicating the triangle will be slid 4 units right and 2 units up.",draft
mr4-002,Mathematical Reasoning,Geometry,Symmetry & Transformations,Transformations,,Selective,6,2,1,70,single_choice,"Beau has a small arrow shape drawn on a grid. One tip of the arrow is at the point (3, 2). He reflects the whole shape in the vertical mirror line x = 5. Where is the image of the tip that was at (3, 2)?","(7, 2)","(8, 2)","(3, 8)","(2, 2)","(5, 2)",,"{""A"":""Correct: the mirror line x = 5 is 2 units to the right of x = 3, so the image is 2 units to the right of the line at x = 7, with the y-coordinate unchanged: (7, 2)."",""B"":""This doubles the distance to 3 past the line instead of 2, giving x = 8."",""C"":""This reflects in a horizontal line instead of the vertical line x = 5."",""D"":""This moves the point left instead of across the mirror line."",""E"":""This stops on the mirror line itself instead of the same distance on the other side.""}",A,"In a reflection, the image is the same distance from the mirror line as the original, but on the opposite side, and the mirror line x = 5 is vertical so the y-coordinate stays the same. The point (3, 2) is 5 - 3 = 2 units left of the line, so its image is 2 units right of the line at x = 5 + 2 = 7. So the correct answer is A (7, 2).","Reflect (3,2) in x=5: same distance 2 on the other side gives (7,2).",,,,,,asset://pending/mr4-arrow-reflect.png,,options,standard,,,"reflections,coordinate-grid","transformations,mirror-line","no-calculator,grid",ai-generated-pilot-20260707,,,,Original AI-generated content modelled on the style of NSW Selective practice papers; no text copied or paraphrased from any published material.,"Flat vector, black outline, no shadows. A square coordinate grid from 0 to 10 on both axes with light grey gridlines and labelled axes. Draw a small arrow shape (a triangle pointing left joined to a short rectangle tail) with black outline and no fill, positioned on the left side, with its pointed tip marked and labelled at (3, 2). Draw a bold dashed vertical line at x = 5 labelled 'mirror line x = 5'. Do not draw the reflected image.","A coordinate grid numbered 0 to 10 on both axes. A small arrow shape sits on the left, with its pointed tip marked at the point (3, 2). A bold dashed vertical line runs up the grid at x = 5, labelled as the mirror line. The shape is to be reflected across this line.",draft
mr4-003,Mathematical Reasoning,Data,Tables & Graphs,Pie charts,,Selective,6,3,1,70,single_choice,"Ivy's class voted for their favourite sport. The results are shown in the pie chart. Soccer took up half of the chart, basketball took up a quarter, and the rest was split equally between netball and cricket. What fraction of the class chose netball?",1/8,1/4,1/2,1/6,3/8,,"{""A"":""Correct: soccer 1/2 and basketball 1/4 leave 1 - 1/2 - 1/4 = 1/4 to share equally between netball and cricket, so netball is half of 1/4, which is 1/8."",""B"":""This is the whole leftover 1/4 shared between netball and cricket, not netball alone."",""C"":""This is soccer's share, not netball's."",""D"":""This wrongly assumes the leftover is split into three equal parts."",""E"":""This adds basketball and netball instead of finding netball alone.""}",A,"The sectors must add to one whole. Soccer is 1/2 and basketball is 1/4, so the remaining part is 1 - 1/2 - 1/4 = 1/4. Netball and cricket share this 1/4 equally, so netball is half of 1/4, which is 1/8. So the correct answer is A 1/8.",Leftover after soccer and basketball is 1/4; halved between netball and cricket gives 1/8.,,,,,,asset://pending/mr4-pie-sport.png,,options,standard,,,"reading-pie-charts,fractions","data-interpretation,part-of-whole","no-calculator,fractions",ai-generated-pilot-20260707,,,,Original AI-generated content modelled on the style of NSW Selective practice papers; no text copied or paraphrased from any published material.,"Flat vector, black outline, no shadows. A single circle divided into four sectors with black outlines and light distinct fills. Sector sizes: Soccer takes exactly half the circle (180 degrees), Basketball takes exactly a quarter (90 degrees), Netball takes an eighth (45 degrees) and Cricket takes an eighth (45 degrees). Label each sector clearly with its name. Title above the chart: 'Favourite Sport'.","A pie chart titled 'Favourite Sport' divided into four sectors. Soccer fills one half (1/2) of the circle, Basketball fills one quarter (1/4), Netball fills one eighth (1/8) and Cricket fills one eighth (1/8). The four fractions add to one whole.",draft
mr4-004,Mathematical Reasoning,Data,Tables & Graphs,Pie charts,,Selective,6,3,1,70,single_choice,The pie chart shows how the 120 students at Kwan's school travel to school each morning. The bus sector is labelled as one third of the students. How many students travel to school by bus?,40,30,20,60,80,,"{""A"":""Correct: one third of 120 is 120 divided by 3, which equals 40 students."",""B"":""This is one quarter of 120, the walking share, not the bus share."",""C"":""This is one sixth of 120, the car share, not the bus share."",""D"":""This is one half of 120, more than any single sector."",""E"":""This finds two thirds of 120 instead of one third.""}",A,"The bus sector is one third of all the students, and there are 120 students in total. One third of 120 is 120 divided by 3, which is 40. So the correct answer is A 40 students.",One third of 120 students is 120 / 3 = 40 travelling by bus.,,,,,,asset://pending/mr4-pie-transport.png,,options,standard,,,"reading-pie-charts,fraction-of-quantity","data-interpretation,proportion","no-calculator,word-problem",ai-generated-pilot-20260707,,,,Original AI-generated content modelled on the style of NSW Selective practice papers; no text copied or paraphrased from any published material.,"Flat vector, black outline, no shadows. A single circle divided into four sectors with black outlines and light distinct fills, titled 'How We Travel to School (120 students)'. Sector sizes: Bus takes one third (120 degrees), Walk takes one quarter (90 degrees), Bike takes one quarter (90 degrees) and Car takes one sixth (60 degrees). Label each sector with its name and its fraction.","A pie chart titled 'How We Travel to School (120 students)' divided into four sectors. Bus is one third (1/3), Walk is one quarter (1/4), Bike is one quarter (1/4) and Car is one sixth (1/6). These four fractions add to one whole. The chart total is 120 students.",draft
mr4-005,Mathematical Reasoning,Geometry,Coordinates,Coordinates,,Selective,6,3,1,70,single_choice,"On a grid, Marlon marks three corners of a square at the points (2, 1), (2, 4) and (5, 1). He wants to mark the fourth corner so the four points form a square. What are the coordinates of the fourth corner?","(5, 4)","(5, 1)","(4, 5)","(3, 3)","(2, 5)",,"{""A"":""Correct: the square has a horizontal side from (2,1) to (5,1) of length 3 and a vertical side from (2,1) to (2,4) of length 3, so the fourth corner sits above (5,1) and across from (2,4) at (5, 4)."",""B"":""This repeats a corner that is already marked."",""C"":""This swaps the x and y values of the correct point."",""D"":""This is the centre of the square, not a corner."",""E"":""This lies directly above the corner (2,1) but does not close the square.""}",A,"Two sides are already drawn: from (2,1) to (5,1) going 3 units right, and from (2,1) to (2,4) going 3 units up. The missing corner must be right of (2,4) and above (5,1), sharing the x-value 5 with the bottom-right corner and the y-value 4 with the top-left corner. That point is (5, 4). So the correct answer is A (5, 4).","The fourth corner shares x = 5 and y = 4, giving (5, 4).",,,,,,,,options,standard,,,"coordinates,plotting-points","geometry-reasoning,squares","no-calculator,grid",ai-generated-pilot-20260707,,,,Original AI-generated content modelled on the style of NSW Selective practice papers; no text copied or paraphrased from any published material.,,,draft
mr4-006,Mathematical Reasoning,Geometry,Coordinates,Coordinates,,Selective,6,4,1,70,single_choice,"Petra is plotting a rectangle on a grid. Three of its corners are at (1, 2), (1, 6) and (7, 2). The fourth corner completes the rectangle. Once all four corners are joined, what is the distance around the outside (the perimeter) of the rectangle?",20 units,24 units,10 units,28 units,12 units,,"{""A"":""Correct: the fourth corner is (7, 6). The rectangle is 6 units wide (1 to 7) and 4 units tall (2 to 6), so the perimeter is 6 + 4 + 6 + 4 = 20 units."",""B"":""This uses a width of 8 instead of 6, perhaps counting grid lines rather than the gap."",""E"":""This adds only one length and one width (6 + 4 + ... short), giving half the perimeter plus an error."",""C"":""This adds only the width 6 and height 4 once, giving half the perimeter."",""D"":""This adds an extra full side, using 6 + 6 + 6 + 4.""}",A,"First find the fourth corner: it must line up with (7, 2) below it and (1, 6) across from it, so it is (7, 6). The horizontal sides run from x = 1 to x = 7, a length of 6, and the vertical sides run from y = 2 to y = 6, a length of 4. The perimeter is 6 + 4 + 6 + 4 = 20 units. So the correct answer is A 20 units.","Rectangle is 6 by 4, so perimeter is 2 x (6 + 4) = 20 units.",,,,,,,,options,standard,,,"coordinates,perimeter","geometry-reasoning,rectangles","no-calculator,multi-step",ai-generated-pilot-20260707,,,,Original AI-generated content modelled on the style of NSW Selective practice papers; no text copied or paraphrased from any published material.,,,draft
mr4-007,Mathematical Reasoning,Number,Ratio & Rates,Rates,,Selective,6,4,1,70,single_choice,"On a training ride, Marlon cycles a steady 36 kilometres in 1 hour and 30 minutes. If he keeps the same steady speed, how far will he cycle in 40 minutes?",16 km,24 km,12 km,18 km,20 km,,"{""A"":""Correct: 36 km in 90 minutes is 36 / 90 = 0.4 km per minute, and 0.4 x 40 = 16 km."",""B"":""This is the distance in 60 minutes (0.4 x 60), not 40 minutes."",""C"":""This is the distance in 30 minutes (0.4 x 30), not 40 minutes."",""D"":""This uses 45 minutes (half of 90) instead of 40 minutes."",""E"":""This rounds the speed to 0.5 km per minute before multiplying by 40.""}",A,"First find the speed as a rate per minute: 1 hour 30 minutes is 90 minutes, so Marlon travels 36 / 90 = 0.4 km each minute. In 40 minutes he cycles 0.4 x 40 = 16 km. So the correct answer is A 16 km. Alternatively, 40 minutes is 4/9 of 90 minutes, and 4/9 of 36 km is 16 km.",36 km in 90 min is 0.4 km/min; 0.4 x 40 = 16 km.,,,,,,,,options,standard,,,"rates,speed-distance-time","proportional-reasoning,unit-rate","no-calculator,multi-step",ai-generated-pilot-20260707,,,,Original AI-generated content modelled on the style of NSW Selective practice papers; no text copied or paraphrased from any published material.,,,draft
mr4-008,Mathematical Reasoning,Number,Ratio & Rates,Rates,,Selective,6,4,1,70,single_choice,"Sadia is buying rice and compares three packs at the shop. Pack X holds 2 kg and costs $6.00. Pack Y holds 3 kg and costs $8.40. Pack Z holds 5 kg and costs $14.50. Which pack gives the best value, that is the lowest price for each kilogram?",Pack Y,Pack X,Pack Z,Pack X and Pack Z are equal best,Pack Y and Pack Z are equal best,,"{""B"":""Pack X costs 6.00 / 2 = $3.00 per kg, which is the most expensive of the three."",""A"":""Correct: Pack Y costs 8.40 / 3 = $2.80 per kg, which is lower than Pack X ($3.00) and Pack Z ($2.90), so it is the best value."",""C"":""Pack Z costs 14.50 / 5 = $2.90 per kg, cheaper than X but not as cheap as Y."",""D"":""Pack X ($3.00/kg) and Pack Z ($2.90/kg) are not equal, and neither is the cheapest."",""E"":""Pack Y ($2.80/kg) and Pack Z ($2.90/kg) are not equal; Y alone is cheapest.""}",A,"Work out the price per kilogram for each pack. Pack X: 6.00 / 2 = $3.00 per kg. Pack Y: 8.40 / 3 = $2.80 per kg. Pack Z: 14.50 / 5 = $2.90 per kg. The lowest price per kilogram is $2.80, which is Pack Y. So the correct answer is A Pack Y.","Per kg: X $3.00, Y $2.80, Z $2.90; Pack Y is cheapest.",,,,,,,,options,standard,,,"rates,unit-price","best-value,proportional-reasoning","no-calculator,shopping",ai-generated-pilot-20260707,,,,Original AI-generated content modelled on the style of NSW Selective practice papers; no text copied or paraphrased from any published material.,,,draft
